,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,kakao_keyword,kakao_map_url,kakao_store_name,kakao_star_point,kakao_star_point_qty,kakao_blog_review_txt,kakao_blog_review_qty
437,황가옥소머리국밥,한식,해장국/감자탕,한식 음식점업,산내동,36.2116851036356,127.438550627394,한식해장국 감자탕한식 음식점업,산내동%20황가옥소머리국밥,https://place.map.kakao.com/12390378,황가옥 소머리국밥,4.0,4.0,,0.0
438,대나무골맛집,한식,한식/백반/한정식,한식 음식점업,은행선화동,36.3306392254037,127.422650299604,한식한식 백반 한정식한식 음식점업,은행선화동%20대나무골맛집,https://place.map.kakao.com/26830433,대나무골,4.0,4.0,,0.0
439,만리장성,중식,중국음식/중국집,중식 음식점업,용전동,36.3493771531916,127.436048491607,중식중국음식 중국집중식 음식점업,용전동%20만리장성,https://place.map.kakao.com/10340588,만리장성,2.7,3.0,오리지날 중국집..깐풍기 짬뽕 맛남,0.0
440,마실,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,오정동,36.3514295238747,127.426062095559,커피점 카페커피전문점 카페 다방비알콜 음료점업,오정동%20마실,https://place.map.kakao.com/26636399,마실,3.0,2.0,너무 깔끔하고 만화책 보드겜 종류가 다양해서 좋네요 특히 음료 한잔시키면 시간무제한이라 굿굿,10.0
441,피자구뜨,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",도마1동,36.3116981172124,127.380106561262,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",도마1동%20피자구뜨,https://place.map.kakao.com/10869404,피자구뜨 복수점,3.0,2.0,,0.0
442,카페두란노,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,노은2동,36.3788735999317,127.315076020751,커피점 카페커피전문점 카페 다방비알콜 음료점업,노은2동%20카페두란노,https://place.map.kakao.com/312279068,카페 두란노,3.0,2.0,,0.0
443,울엄마양평해장국,한식,해장국/감자탕,한식 음식점업,온천1동,36.3543401494545,127.338789048171,한식해장국 감자탕한식 음식점업,온천1동%20울엄마양평해장국,https://place.map.kakao.com/1091458363,울엄마양평해장국 유성장대점,4.4,5.0,맛좋아요.정갈해요. 그리고..양이 너무 많아요.ㅠ 하나 해장국도  공기밥도..아주 꽉꽉 눌러 담겼어요~!,5.0
444,풍전한정식,한식,한식/백반/한정식,한식 음식점업,탄방동,36.3426967205473,127.387982174898,한식한식 백반 한정식한식 음식점업,탄방동%20풍전한정식,https://place.map.kakao.com/19375350,풍전한정식,2.5,6.0,,24.0
445,클럽몬스터,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,둔산1동,36.3505858750251,127.388611196279,유흥주점빠 카페 스탠드빠일반유흥 주점업,둔산1동%20클럽몬스터,https://place.map.kakao.com/857371484,클럽몬스터,1.0,1.0,새벽을여는 시장 맞은편으로 옮김,0.0
446,신전떡볶이월평점,분식,떡볶이전문,분식 및 김밥 전문점,월평2동,36.3624598352979,127.379002218529,분식떡볶이전문분식 및 김밥 전문점,월평2동%20신전떡볶이월평점,https://place.map.kakao.com/197350374,신전떡볶이 월평점,1.5,6.0,진짜 여기 절대 먹지 마세요. 다른 지점에서도 먹어봤는데 여기는 진짜 김밥도 너무 작고 김밥 중간에 참치마요도 없어요. 진짜 참치마요가 안 들어있는 수준입니다. 그리고 떡볶이도 맛 잘못 갖다 주신 것 같은데 매일 소스맛 조금씩 다르다고 핑계대더라구요. 프랜차이즈고 배합 자동화 돼 있는데 그게 말이 되나요? 여러분 충남대점에서 드세요. 거기 진짜 잘 주십니다...,8.0
447,몽글,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,만년동,36.3668679079076,127.374008284835,커피점 카페커피전문점 카페 다방비알콜 음료점업,만년동%20몽글,https://place.map.kakao.com/24891516,몽글,4.0,1.0,"고양이가 있는 카페, 힐링됩니다. 단순 고양이카페랑은 다르고 사장님이 고양이들을 데리고 있는곳~ 저녁장사만 하니 참고하세요 이거땜에 1점 뺌 ㅋ",0.0
448,전주집,한식,기타고기요리,한식 음식점업,온천1동,36.3546669233931,127.345761084208,한식기타고기요리한식 음식점업,온천1동%20전주집,https://place.map.kakao.com/1479160164,전주집,3.2,11.0,삼겹살 괜찮음 매번 주는지 모르겟지만 반찬으로 주는 버섯전을 구워먹으면 꿀맛 시레기국이 메인인거 같은데 후식으로 5000원 맛만 봣는데… 특이하면서 괜찮지만 가성비는 떨어짐,17.0
449,대로식당,한식,한식/백반/한정식,한식 음식점업,석봉동,36.4508725207316,127.426022056059,한식한식 백반 한정식한식 음식점업,석봉동%20대로식당,https://place.map.kakao.com/9713431,대로식당,3.2,11.0,,0.0
450,별미일번지,한식,한식/백반/한정식,한식 음식점업,괴정동,36.3355265603287,127.38346007428,한식한식 백반 한정식한식 음식점업,괴정동%20별미일번지,https://place.map.kakao.com/979150908,별미일번지,5.0,3.0,어릴적 먹던 옛날 대패삼겹살 맛 그대로를 느끼고 싶다면,17.0
451,동락횟집,일식/수산물,횟집,한식 음식점업,태평1동,36.3264394722805,127.395326661416,일식 수산물횟집한식 음식점업,태평1동%20동락횟집,https://place.map.kakao.com/9779360,동락횟집,5.0,3.0,,0.0
452,순대촌,별식/퓨전요리,순대전문점,한식 음식점업,관저2동,36.2997366539013,127.336121537808,별식 퓨전요리순대전문점한식 음식점업,관저2동%20순대촌,https://place.map.kakao.com/12474229,순대촌,5.0,1.0,,4.0
453,순민물장어구이식당,일식/수산물,민물장어전문,한식 음식점업,신탄진동,36.4474148891402,127.43232787914,일식 수산물민물장어전문한식 음식점업,신탄진동%20순민물장어구이식당,https://place.map.kakao.com/9160625,순민물장어,3.0,1.0,가격대비 ... ?  물음표 짓개하는정도입니다,3.0
454,흑석순대,별식/퓨전요리,순대전문점,한식 음식점업,기성동,36.2538063367602,127.340605233951,별식 퓨전요리순대전문점한식 음식점업,기성동%20흑석순대,https://place.map.kakao.com/15423605,흑석순대,1.0,1.0,"기존 리뷰가 칭찬이 많더군요.  순대국 3인분 포장을 시켰다가, 선지가 눈에 들어와 메뉴를 바꿨습니다. 할머니께서 선지도 ""아주 맛있다""고 굉장히 자랑스럽게 몇 번을 말씀하시더군요.  그리고 서서 우연히 주방을 봤는데.. 레토르트 즉석 선지해장국 하나를 뜯어서 뚝배기에다 넣으시더라고요... ㅎㅎㅎㅎ 저랑 눈 마주치시니 되게 당황하시고요. ㅎㅎㅎ  할머니께 ...",0.0
455,카페일노베,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,은행선화동,36.3304922514676,127.423943445301,커피점 카페커피전문점 카페 다방비알콜 음료점업,은행선화동%20카페일노베,https://place.map.kakao.com/12629555,카페일노베 대전은행점,1.0,1.0,,0.0
456,로드카페,한식,한식/백반/한정식,한식 음식점업,산성동,36.2961920309025,127.382723176864,한식한식 백반 한정식한식 음식점업,산성동%20로드카페,https://place.map.kakao.com/1361810809,로드카페 사정점,1.5,2.0,아이스 로얄밀크티와 바닐라카페라떼를 시켰는데 둘다 너무 맛없어서 버렸어요.. 다신 안갈것 같네요ㅠ.. 안에 조명은 잘해놔서 사진은 잘나와요,2.0
457,소가네오리마을,닭/오리요리,오리고기전문,한식 음식점업,가양1동,36.347199066601,127.440509396399,닭 오리요리오리고기전문한식 음식점업,가양1동%20소가네오리마을,https://place.map.kakao.com/9151289,소가네 오리마을,5.0,5.0,굿입니다요,2.0
458,코에코에,한식,한식/백반/한정식,한식 음식점업,복수동,36.2969951454781,127.375969846501,한식한식 백반 한정식한식 음식점업,복수동%20코에코에,https://place.map.kakao.com/26885719,코에코에,4.0,4.0,"아이스 카페라떼 계속 먹는데요, 고소하고 맛있는것 같아요. 커피를 엄청 큰 기계로 직접 뽂네요. ",8.0
459,금성삼계탕,닭/오리요리,삼계탕전문,한식 음식점업,중앙동,36.3327298480787,127.42821540326,닭 오리요리삼계탕전문한식 음식점업,중앙동%20금성삼계탕,https://place.map.kakao.com/10212613,금성삼계탕,3.5,13.0,불친절 맞음. 앞으로 손절이다 이 식당. ,20.0
460,양평칼국수콩국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,유천2동,36.320202484663,127.398838440428,분식국수 만두 칼국수분식 및 김밥 전문점,유천2동%20양평칼국수콩국수,https://place.map.kakao.com/763604942,양평칼국수,5.0,6.0,"칼국수도 맛있고, 밥도 있어서 푸짐하고, 매운 족발과 먹으면 너무 좋아요.♧",11.0
461,신천지식당,한식,한식/백반/한정식,한식 음식점업,신탄진동,36.4654249296735,127.468280766602,한식한식 백반 한정식한식 음식점업,신탄진동%20신천지식당,https://place.map.kakao.com/21438336,신천지식당,5.0,6.0,,0.0
462,닭스,닭/오리요리,후라이드/양념치킨,치킨 전문점,온천1동,36.3519294939247,127.338007248497,닭 오리요리후라이드 양념치킨치킨 전문점,온천1동%20닭스,https://place.map.kakao.com/21608209,포테이토닭스,5.0,6.0,,0.0
463,한솥도시락충남대후문점,패스트푸드,도시락전문점,한식 음식점업,온천2동,36.3629063719206,127.34778701368,패스트푸드도시락전문점한식 음식점업,온천2동%20한솥도시락충남대후문점,https://place.map.kakao.com/106077713,한솥도시락 충남대후문점,1.3,3.0,"튀김류나 국은 괜찮은데 반찬 상태가... 상온보관한게 아닌가 싶은 미지근함이 너무 나빠요. 따뜻하거나 차갑거나 해야지 이건..... 미역줄기볶음이 미지근하게 너무 질척하고, 냉 푸실리도 미지근해서 끈적하게 씹히니까 걱정이 되네요",0.0
464,김밥사랑다유미,분식,라면김밥분식,분식 및 김밥 전문점,온천2동,36.3612394176313,127.338017553564,분식라면김밥분식분식 및 김밥 전문점,온천2동%20김밥사랑다유미,https://place.map.kakao.com/10265774,다유미김밥사랑,4.7,3.0,회사 점심시간 때 마다 가는 집입니다. 가격이 정말 저렴한 게 이 가게의 가장 큰 장점인 것 같아요. 물론 맛도 좋고 양도 정말 푸짐함..!,2.0
465,영빈돌솥밥돌구이,한식,돌솥/비빕밥전문점,한식 음식점업,유천2동,36.3220987317659,127.397765839357,한식돌솥 비빕밥전문점한식 음식점업,유천2동%20영빈돌솥밥돌구이,https://place.map.kakao.com/10643750,영빈돌솥밥돌구이,3.7,3.0,가격 또 올라서 돌솥밥 9000원....반찬은 예전만 못한게 아쉬워요.,6.0
466,KFC,닭/오리요리,후라이드/양념치킨,치킨 전문점,은행선화동,36.3290208573499,127.429089010554,닭 오리요리후라이드 양념치킨치킨 전문점,은행선화동%20KFC,https://place.map.kakao.com/12513796,KFC 은행동1점,2.3,8.0,Worst store ever . The menu is totally different plus they exclude promotions ,2.0
467,굿짬뽕,중식,중국음식/중국집,중식 음식점업,문화2동,36.3071147487152,127.398538046562,중식중국음식 중국집중식 음식점업,문화2동%20굿짬뽕,https://place.map.kakao.com/26263802,굿짬뽕,5.0,2.0,,0.0
468,후니드기술원카페점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,전민동,36.383847207659,127.398538414466,커피점 카페커피전문점 카페 다방비알콜 음료점업,전민동%20후니드기술원카페점,https://place.map.kakao.com/1529580018,후니드 에스케이기술원점,5.0,2.0,,0.0
469,옛날토종순대,별식/퓨전요리,순대전문점,한식 음식점업,가수원동,36.3000467615234,127.351573011837,별식 퓨전요리순대전문점한식 음식점업,가수원동%20옛날토종순대,https://place.map.kakao.com/15431615,옛날토종순대,4.5,4.0,,2.0
470,미스터아구,일식/수산물,아구전문,한식 음식점업,갈마2동,36.3475520362718,127.375321581869,일식 수산물아구전문한식 음식점업,갈마2동%20미스터아구,https://place.map.kakao.com/26319105,미스터아구,4.5,4.0,,39.0
471,지정환임실치즈피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",목동,36.3322351883365,127.409884708461,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",목동%20지정환임실치즈피자,https://place.map.kakao.com/15953986,지정환피자 목동점,4.5,4.0,,0.0
472,읍내옥영양탕,닭/오리요리,삼계탕전문,한식 음식점업,회덕동,36.3736734826011,127.420694205123,닭 오리요리삼계탕전문한식 음식점업,회덕동%20읍내옥영양탕,https://place.map.kakao.com/16767762,읍내옥영양탕,4.5,4.0,,0.0
473,카페쉘비,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,둔산2동,36.3454255091276,127.38059691058,커피점 카페커피전문점 카페 다방비알콜 음료점업,둔산2동%20카페쉘비,https://place.map.kakao.com/26862837,카페쉘비,5.0,3.0,,0.0
474,산밑할머니묵집,분식,국수/만두/칼국수,분식 및 김밥 전문점,신성동,36.4181806112053,127.376685554696,분식국수 만두 칼국수분식 및 김밥 전문점,신성동%20산밑할머니묵집,https://place.map.kakao.com/9827001,산밑할머니묵집 2호점,5.0,3.0,,2.0
475,만선스시,일식/수산물,음식점-일식,일식 음식점업,괴정동,36.3367216684404,127.382771157818,일식 수산물음식점-일식일식 음식점업,괴정동%20만선스시,https://place.map.kakao.com/2038679229,만선스시,4.0,1.0,좋은사람은 좋아할만한곳! 무한리필 굳  근데 후반갈수록 먹기 부담ㅋㅋㄱㅋ,2.0
476,단지막창,한식,곱창/양구이전문,한식 음식점업,송촌동,36.365106182457,127.438431138501,한식곱창 양구이전문한식 음식점업,송촌동%20단지막창,https://place.map.kakao.com/26560143,단지막창 대전송촌점,4.0,1.0,"맛있음!!!! 저는 막창집여기밖에 안가요 특히, 막창 찍어먹는 쌈장에 고추+쪽파 이게 짱이네여 >_< 3인분부터 주문이 가능하다는거 알고가세요~~!!",26.0
477,두래향,한식,한식/백반/한정식,한식 음식점업,가양2동,36.3478575986073,127.450353281259,한식한식 백반 한정식한식 음식점업,가양2동%20두래향,https://place.map.kakao.com/1892288908,두래향,4.0,1.0,,0.0
